,,combination163,combination163,combination163,combination163,combination199,combination199,combination199,combination199,combination198,combination198,combination198,combination198,combination23,combination23,combination23,combination23,combination22,combination22,combination22,combination22,combination59,combination59,combination59,combination59,combination95,combination95,combination95,combination95,combination146,combination146,combination146,combination146,combination164,combination164,combination164,combination164,combination162,combination162,combination162,combination162,combination145,combination145,combination145,combination145,combination182,combination182,combination182,combination182,combination144,combination144,combination144,combination144,combination180,combination180,combination180,combination180,combination181,combination181,combination181,combination181,combination5,combination5,combination5,combination5,combination41,combination41,combination41,combination41,combination21,combination21,combination21,combination21,combination110,combination110,combination110,combination110,combination128,combination128,combination128,combination128
F5,Times4,807815.6594640891,609380.1980135465,480792.8189849826,272137.395777242,533246.0792802898,406261.9645677492,1193584.231097972,258077.5922749329,1337247.591345557,946143.6224069892,791845.5536583907,223495.5093515718,370151.9828970568,441628.7897194991,444387.7543707833,1021.585654773485,423387.1929034599,671717.9018841201,261498.6751497575,939.6414905556549,346151.7920689214,298965.3223945211,176788.6035894466,307.5000708357962,892683.9586547815,317265.9168756125,252955.3213685965,226.4854068743897,1669835.797572602,1727164.969039804,1016985.667182147,118379.4746118723,299189.2145584017,545647.9964808788,260427.2871476033,109304.8794269081,373410.8605360392,688108.1291334977,804429.7016013026,662590.8347233002,1772259.644288586,859856.2654758594,759233.1923206508,954774.1618415056,622322.4642834475,1389990.042640585,1479451.391951084,161766.9459498031,3103979.262400337,1907077.789357191,1482906.030871067,624361.6649442049,1046998.422470951,668183.7977268214,3049038.015742399,867511.8734293127,1760737.419670576,3504049.617265139,1865723.45775599,782748.162133088,1508931.537603465,821230.3618070685,1512844.20280366,11149.52023451258,886260.2471502849,1586119.556087404,400038.153757305,360.7653311023521,1502554.728071127,1053408.129589859,1828811.209026482,14310.17543835478,1598194.040397346,1427086.877620804,1610213.159647553,458434.9741234476,565256.477965825,413014.3682123937,487518.8622973001,154150.0971509175
F5,Times5,990110.2948858121,554650.5650884543,529885.6469787501,146519.215866826,649023.6880486242,146857.9717449769,236410.7848138622,191883.3560201743,890244.7929088004,963974.0302733203,517037.152359327,516287.8882607055,430968.8076366928,161280.4713100734,376574.4327014874,355.1013408680754,689275.7357463256,566279.9275338958,387224.9596846607,3732.806268682655,382544.5352490224,213736.3464650677,78668.47525610382,330.8734364162829,298707.7110334373,172030.5311159462,312902.9478435909,343.7823902542468,1017727.840244822,2391447.109398743,660848.6920639484,727285.3822906113,503572.8259257999,156626.6948981684,316381.9681050853,77833.1025323086,384507.1923511897,627062.9246865097,985776.5836834087,275844.5398691815,650514.1315512917,1776504.936908067,1362414.900704237,428154.1200090392,1104052.898199177,1062412.640869147,2299446.078797658,551621.5604696855,1387612.587863965,2587755.996141701,4626773.205797054,812614.6923856214,1032945.316614097,1417410.931356483,637504.8674177679,176354.0947903739,1802241.381225021,1101637.715719805,813266.6771039754,465940.0865484683,1091181.291463908,790021.7716974234,983149.3359333314,25604.89241299917,800235.2944270573,313275.8440704184,479221.5446755259,130.695216932244,717740.3779119776,486672.0565004916,946265.2178473198,1635.041929374681,570986.4156233794,738717.3067384062,1218854.808541382,830278.1447265923,296294.0550033677,670932.5371222227,444208.26712369,267912.2119462765
F5,Times6,552769.7174042051,703329.5225515302,732227.3652030915,498784.7377726623,559085.7145686084,303467.1661118821,340776.3564225609,130204.2437434535,628895.4782244773,1121138.740416361,1539460.095189815,530899.1724273475,280404.9252131127,306538.2809306075,385046.0339026611,429.7669161443885,222544.8912936688,408701.3904877166,376817.1729932625,6013.682324962726,249354.8669460206,435649.8350262481,116124.6375140889,279.8417160344324,621613.1508596576,145146.0702380411,339699.8232581951,732.6282579799635,1494244.253955361,847115.9269001787,1717444.882822293,837045.4796950864,422543.3790069695,446059.9107719768,306532.9745797453,204481.5876771952,963682.7105923939,1823362.002696449,1400822.46994136,318931.0439801723,1539656.264801588,1927276.616779312,2125469.805637099,384123.2274274526,534319.4851237225,929070.643603134,1615677.87656257,179573.8045882517,2104536.783007848,1445341.963976766,4592608.557676447,1495521.717071404,2059932.641601454,1620428.847543123,1587165.095201242,654523.9772209733,2095323.360719007,726822.6916614044,406353.645232997,1125059.791529768,1042274.027828353,1755386.488183346,961427.4217023596,312.6321714858013,1183141.940126662,619531.9575984745,911563.7877324099,248.0137758269145,878973.9852782262,860893.6534285204,439073.3390527528,21507.17767176944,624666.6918136609,1851295.350283358,1001054.902598226,315206.70571397,361047.8428405569,262522.3644093375,476269.4046322824,292552.3001290561
F5,Times7,444829.5011709267,457177.6281926497,349118.0932385846,284227.6185984637,888139.8790403497,278363.8789014942,1108075.04584655,172736.1373067271,1034624.842061964,318673.6381429799,1072111.269635526,602375.7586820223,362472.3138079419,414336.9336233888,242526.6244566641,503.0826815864251,685451.0861855709,1118694.284529622,452822.0936098951,2224.402283919535,654848.5944198417,340437.3266000903,319975.7276151016,152.2869029790945,361513.4617951333,209272.3363819378,121879.4895894123,205.4501828504565,1247116.424890527,1106899.048232651,1771085.863717127,341051.8752844583,376101.6149039306,363858.1417269942,338318.3687248917,159570.0821305335,1797630.878879117,901429.2129713979,730689.7746265919,543937.2854012086,2769643.407884113,3145009.965185094,1309551.058776073,488895.1200819092,1274897.397142259,1225994.409851846,2450430.256432449,98734.45426797401,1367468.760756867,2395784.174183291,1704327.681803097,994749.8144805693,1880018.747896289,2122938.114016203,1176204.578122827,897586.485139262,779595.0525617269,2393682.693645875,1556390.620702142,538708.3023651337,1314725.001356277,358840.5147683983,758762.8691701755,585.0405632239708,1220663.350201577,870218.4684957837,427823.2823558514,303.8875998515006,777644.1170692383,572711.8328214836,643216.636301903,4252.118947323713,1141988.709960219,2401360.059453601,694487.0505848475,811510.9076455545,193066.9723187504,534100.6999601766,435579.566628664,162022.3679618265
F5,Times8,572117.2573723785,595327.4832241461,315184.6254371097,191401.0563940063,642986.2435834823,478625.8640997974,385590.3759700038,106275.9172699877,805419.7101772306,1012733.090612287,738661.7859985784,166532.9192559721,525536.7126527989,499849.2924349144,247562.4412673496,1124.093103946277,631372.238040389,365706.5072052575,249760.0546435133,6068.217342228611,234166.5678118294,624045.4419702233,237605.1771633952,124.2872933117721,662552.0551435265,250719.1258742384,300641.2202269775,56.66016106857659,883024.1497295502,1388637.046057325,614778.7178224631,1140728.490769586,518999.4156352044,740252.5369841798,296253.1222294897,233918.2852359234,1059058.393134827,1104600.537191336,496216.8408236499,587693.2387862185,1640386.067336466,1514784.890805181,818838.1122881316,339136.892605671,930019.8666734558,1063779.031210461,658479.5770294233,656297.0671361168,1383044.382975507,3217565.79303885,1943613.466247346,1345238.646488653,1640793.108030182,1386669.337248883,2133223.544245309,459901.7067511507,2336688.52013434,719184.4570063198,791149.7384128273,613373.1431749236,749276.4452664064,951290.9525808288,1160903.300818941,691.8845344464316,1257436.276854596,540812.4742436921,581363.3534704206,566.3820378759282,1155156.752959239,582219.295692265,708162.8124027121,15827.93602906705,1075627.53540029,1910751.435610316,685335.0997066967,430500.6946191329,246776.3810489174,533460.3020296334,884950.9338861234,245452.8576510045
F5,Times9,390593.4332194175,444507.5665975396,766701.515138972,406336.3945184438,889691.1439970548,638219.8401002301,509692.5062087013,106176.5759300633,626042.7761124065,638745.0817426649,838273.8306172412,194958.2527959151,405024.434333071,523772.7318425465,562844.1492778015,1206.291923363616,452938.2868249359,594541.1553440382,152604.4256280154,6878.31633611401,327512.4761193524,385629.4312399563,267355.3141196946,368.6437724695769,433473.1196577677,90998.8970556741,240420.5210350408,270.4132473312287,1007217.76258399,995350.3864070075,552516.1095856898,208800.2560730643,215909.6704964068,343093.2313001925,257401.403984769,248866.0189444909,1490207.142846812,614294.1086010943,505930.0033482699,264694.6148267186,1621603.252956541,1404557.798152428,2869107.41196746,1094975.039124116,1879128.095385681,411355.9295896225,759086.6384188316,343737.7097508195,4190861.901941536,2075042.182182123,1655370.705521767,1181854.233895132,2536097.795455599,1857835.796460467,1622828.394498447,502898.4749795676,1518805.896447795,2809989.660283342,933322.656628145,368243.6236381793,737611.3544523624,821525.7837583765,558643.6405973176,22902.85908365353,733503.7263599982,1732235.723252255,1337976.121998745,207.0344325411045,762429.6529779669,788195.5786346527,569135.0337850857,5982.170242536238,1225096.209042065,611463.315771415,1307090.112376918,337831.4795232256,554357.3425799353,572520.2654936637,428564.9402859123,169035.8598254859
F6,Times1,3391.295200772053,3467.170278100145,2989.605978287795,2742.415896626614,4090.079755371712,4010.047408732343,3319.698433339309,3186.317754362821,4131.488342036257,5654.384886703805,2506.50728483048,3567.264404021022,3284.988723782983,2318.136195045824,2754.65188290999,790.5397498910937,2605.485352575727,4069.666363866758,3659.816667087502,447.0468894496229,2906.090306327436,2341.750626324191,3068.241958326631,580.5414486083155,3557.419004684067,2462.177526310821,1877.995582972522,193.2216532216908,5037.690508830284,4400.473067770515,5559.029523788558,4333.869136283716,2351.886820491549,2640.783923187558,2327.874856849203,1994.530530800464,2678.900212314379,4407.786022442081,4182.756687963734,2910.620989975627,5038.095888683347,5956.094173140233,7896.123456796315,5443.242427842397,4813.887931760077,6538.962029303741,3955.224966883503,3428.95757653986,6727.05334924113,7395.876216527879,6431.152174507406,4838.241262406905,4666.048439220832,7099.497065808799,6991.601689255816,6420.306976897917,5187.58156941549,4769.762112127603,5541.215631889623,5052.695403853602,6431.909453173602,5663.048564295223,4889.297280940555,1441.90683597129,4474.513344995038,5175.384082616707,6351.873187963496,560.1179349675598,4850.159438116863,3855.348945766147,4091.62551932696,1476.449060231103,5709.357929207627,6381.338723060371,5569.096392855361,4997.388516830346,2712.90961822522,3004.773619117292,3159.26109900021,2776.049483610137
F6,Times10,3081.436420300822,3406.461758954208,2440.697440619892,3244.534742975871,3782.798756240726,4740.410898364173,3492.368360885771,3617.993809588839,2456.09079004034,5362.732414324367,6435.671967298884,2821.169604091793,2844.968519331297,2845.94694606857,3508.595009102816,1262.618988230373,2330.679540823693,3797.298868668744,3287.259470302813,1465.549725227606,2653.845720309835,2291.167770610668,3722.254008571423,342.6956202515141,3502.484885463794,1771.395868529256,2857.670835162745,51.13526944458714,4324.131113894597,4835.80788002196,6015.116248293132,4812.87704041602,2370.45729640932,3045.768219535549,1998.13915382019,2439.828420503814,2963.13393444133,2740.163753786893,4254.439179585376,3785.155691620232,7230.175361752809,6385.580597349936,6248.609796087593,4161.277004416009,5021.476740507444,4998.55728020581,4046.413315270586,3063.378003280949,6787.887120917893,7220.939188373149,4870.321664265023,4395.668397781424,7171.064088950237,5804.657676918685,6234.939375251413,7084.875757207767,6917.632654010727,6415.349516437795,6936.203410493864,3727.676648388916,3953.553607535368,4597.816607245431,3173.399909794836,1560.793387687243,4416.115294515892,4458.803269728365,4710.112257316153,100.3982658442835,5159.980441703268,3658.181035399029,4670.449732719019,1436.993838532833,5788.133365219767,7143.66519413534,4497.157980980274,3841.903068293695,3963.041865770817,2180.995667704427,4489.362144923992,2959.81197736193
F6,Times2,3704.77385523611,5071.053715851483,3716.051013064526,2766.829322271925,2527.546035427252,3000.410815683225,4146.062262874402,3313.029040097708,5195.152267817197,5341.373268681082,3503.693325420389,3457.298471823178,2838.336250132009,3038.124124928625,2953.112197948255,978.5067353101099,2427.07436407272,3418.595730251825,3246.446412026172,1012.501105528076,2417.753966949471,3236.736418478923,2436.805769882543,241.9080653374947,2628.340257765863,2707.749658287933,1404.993064168114,387.9588142197808,5341.534073806923,3781.326333832276,4811.998911436949,4251.691386056066,2816.956812081201,3016.815263146872,3770.133788518748,2134.33062302069,5409.539667058713,3474.427002907079,4155.480965788786,3565.907506535136,3827.230889947715,5515.159738501746,5084.895094919369,6232.071402906594,3460.068723136163,4138.563511757055,6068.043287896795,4292.920472763572,6405.66787956058,3448.430599420868,4529.119929995025,7167.720572484102,5429.449548568951,7898.161752639545,8791.845383652455,5212.701388190496,5371.007579228299,5338.67728215349,9379.446561147402,5279.973732683648,5359.286518209984,5038.014271561741,3924.53097855494,3012.121150522521,4848.543403296347,5387.79716334834,5126.135369130607,367.7123029461511,4717.792861172495,4495.145105635196,2887.689527636723,1645.30781195102,2977.719176743409,4027.066786629268,5745.101089779018,4885.195028918741,2634.909726206409,2475.189643486241,3389.285204848001,2822.914480849825
F6,Times3,3356.017103136618,3719.558163871305,4399.686159666899,3340.85087272055,3167.152789837903,3238.161497635648,3225.4459838392,2238.151149738251,4167.336733116642,3966.372939019605,4500.776955126611,3480.803710864017,2204.843753474081,3265.569367117835,1821.512208629846,612.0982543785713,4441.906962238537,3021.017773084172,2479.047088365307,1330.757973266918,3964.920362818039,3111.416995051216,2759.241653635099,993.2703768112993,2328.580342536547,2891.077210458308,2264.399576420814,145.8657452706939,6519.367496564275,4768.449901005857,4407.816604614884,4244.552224638958,4627.879317481782,2923.072935669097,2397.950758540117,2408.577968781986,4535.013615786283,2439.725039047817,3796.163505723579,2879.70528604914,4638.570639741394,5483.699347205592,5189.350194603262,6260.120466489336,4259.740018832493,4717.91645448207,3750.75362533017,3752.071500828009,6571.461698809117,5696.933558847198,7431.361201533246,6784.488865490277,7712.378544156669,5058.471538132917,9862.073057452957,5366.942440337662,4318.194974876279,6162.712380242993,6763.862603279688,4320.869261945337,3876.76592906212,4773.695192057156,4876.879272427218,1064.241737475372,4857.17797753263,5815.838303362558,5749.486716514149,855.5135204508402,5286.685984260334,4193.110617265959,4957.812378346435,1417.191861374788,5275.507613987745,4638.202433988383,4246.487788435422,4537.478962932397,2484.327338512113,2383.274344851408,2021.340428564175,3470.397907172615
F6,Times4,3382.891370639236,4282.658726616629,3216.205077589254,3037.218558582936,3177.01507272234,3408.74559390677,3883.062744601569,1956.83111891921,4315.003098788327,3143.68500923805,4991.673920795336,3758.046731591016,2448.351939636976,2671.972906008649,2305.223691148869,341.7748972699829,2998.093065148218,4012.605455167535,3933.296151189401,1081.85322525887,2531.653925751857,1354.94959139041,1066.420825606546,213.5483560916624,2352.599088189454,3960.07136713124,2621.489496758958,90.45283597795434,4682.266766363387,4603.004091890706,7511.999730588139,2880.729993010673,3362.794900611136,3814.698306952219,2184.454385707832,2948.937029071228,3443.339581168757,4718.92616620684,4839.227450430653,4133.430904494515,5654.296225443643,6382.695479728727,4743.424922603524,6601.631805315121,6479.201267758925,5962.556578066999,5553.882017214536,4995.818693808184,7367.656107648052,5264.227813167055,5838.197859189913,6370.378631105425,5306.456476973709,7343.077117252311,8229.061555093358,3931.309184720038,5118.086065278389,3658.106205027749,2607.30035740073,7449.840379834102,4788.785272163154,6847.265007360565,4451.920469210436,1944.676401712491,7185.359008850409,5372.01955986227,4002.122367212794,844.7552492868207,4364.080838792573,5264.16787888576,4382.828713611825,1853.223136504137,7353.64917949991,4768.28710498919,4476.56197664427,4022.034045933115,3936.309542572164,2421.762468594526,2862.270221291382,3872.025109097391
